2020-03-31 04:00:59.086 GMT [5592] ���������:  ������� �� ���� ���������: 2020-03-30 13:07:56 GMT
2020-03-31 05:51:40.866 GMT [7684] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 05:51:40.867 GMT [7684] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 05:52:26.033 GMT [13824] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 05:52:26.034 GMT [13824] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 05:54:12.899 GMT [13840] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 05:54:12.900 GMT [13840] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 05:55:52.991 GMT [10540] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 05:55:52.991 GMT [10540] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 05:56:03.660 GMT [13596] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 05:56:03.660 GMT [13596] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 05:56:16.734 GMT [5976] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 05:56:16.734 GMT [5976] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:00:39.793 GMT [13088] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:00:39.793 GMT [13088] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:02:09.157 GMT [8364] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:04:00.600 GMT [9184] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:04:00.601 GMT [9184] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:04:20.266 GMT [5820] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:04:20.266 GMT [5820] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:04:35.884 GMT [6284] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:04:35.884 GMT [6284] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:04:42.741 GMT [4196] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:04:42.741 GMT [4196] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:06:50.899 GMT [13440] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:06:50.899 GMT [14796] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:06:50.899 GMT [12016] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:06:50.899 GMT [8448] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:06:50.899 GMT [8716] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:06:50.900 GMT [13440] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:06:50.899 GMT [3116] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:06:50.900 GMT [12016] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:06:50.900 GMT [14796] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:06:50.900 GMT [8448] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:06:50.900 GMT [8716] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:06:50.900 GMT [3116] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:07:17.104 GMT [8100] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:07:17.104 GMT [8100] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:08:48.939 GMT [4196] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:08:48.939 GMT [4196] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:08:54.481 GMT [6668] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:08:54.482 GMT [6668] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:10:56.823 GMT [3880] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:10:56.824 GMT [3880] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:11:20.383 GMT [11696] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:11:20.383 GMT [11696] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:12:41.262 GMT [9448] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:12:41.262 GMT [9448] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:14:32.924 GMT [11844] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:14:32.925 GMT [11844] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:14:43.975 GMT [9592] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:14:43.975 GMT [9592] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:15:02.718 GMT [8668] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:15:02.718 GMT [5984] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:15:02.718 GMT [11136] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:15:02.718 GMT [5984] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:15:02.718 GMT [11136] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:15:02.718 GMT [8668] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:16:15.886 GMT [6732] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:16:15.886 GMT [6732] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:16:41.000 GMT [5272] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:16:41.000 GMT [5272] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:17:04.620 GMT [6252] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:17:04.621 GMT [6252] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:17:14.613 GMT [13840] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:17:14.613 GMT [13840] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:17:30.097 GMT [2336] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:17:30.097 GMT [12660] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:17:30.097 GMT [10752] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:17:30.097 GMT [2336] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:17:30.097 GMT [12660] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:17:30.097 GMT [10752] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:17:50.742 GMT [1584] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:17:50.743 GMT [1584] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:18:45.762 GMT [7940] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:18:45.762 GMT [7940] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:19:20.050 GMT [1752] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:19:20.050 GMT [1752] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:21:32.488 GMT [928] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:21:32.488 GMT [928] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:23:06.055 GMT [14632] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:33:42.740 GMT [13120] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:33:42.740 GMT [13120] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:34:46.303 GMT [9820] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:35:23.233 GMT [11688] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:37:24.672 GMT [13768] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:38:46.195 GMT [9840] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:40:39.033 GMT [5372] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:43:02.666 GMT [1584] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:43:24.060 GMT [10472] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:45:12.101 GMT [5912] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:45:12.102 GMT [5912] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:46:01.589 GMT [14804] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:51:20.086 GMT [9708] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:51:20.086 GMT [9708] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:51:46.670 GMT [12400] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:53:05.778 GMT [3880] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:54:14.107 GMT [276] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:55:31.058 GMT [8144] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 06:55:31.058 GMT [8144] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 06:56:52.914 GMT [14608] ОШИБКА:  UPDATE или DELETE в таблице "props" нарушает ограничение внешнего ключа "prop_values_prop_id_fkey" таблицы "prop_values"
2020-03-31 06:56:52.914 GMT [14608] ПОДРОБНОСТИ:  На ключ (id)=(2) всё ещё есть ссылки в таблице "prop_values".
2020-03-31 06:56:52.914 GMT [14608] ОПЕРАТОР:  DELETE FROM public.props
		WHERE id=$1
2020-03-31 06:57:22.631 GMT [14608] ОШИБКА:  UPDATE или DELETE в таблице "interpretation_groups" нарушает ограничение внешнего ключа "answers_in_interpetation_groups_interpetation_group_id_fkey" таблицы "answers_in_interpetation_groups"
2020-03-31 06:57:22.631 GMT [14608] ПОДРОБНОСТИ:  На ключ (id)=(27) всё ещё есть ссылки в таблице "answers_in_interpetation_groups".
2020-03-31 06:57:22.631 GMT [14608] ОПЕРАТОР:  DELETE FROM public.interpretation_groups
		WHERE id=$1
2020-03-31 07:03:41.134 GMT [10656] ОШИБКА:  ошибка синтаксиса в конце (символ 114)
2020-03-31 07:03:41.134 GMT [10656] ОПЕРАТОР:  SELECT 
		* 
	FROM 
		public.interpretation_group_test_result_data join public.interpretation_group_test_result_data
2020-03-31 07:05:12.285 GMT [10656] ОШИБКА:  ошибка синтаксиса в конце (символ 154)
2020-03-31 07:05:12.285 GMT [10656] ОПЕРАТОР:  SELECT 
		* 
	FROM 
		public.test_results r join public.interpretation_group_test_result_data rd
		on r.id = rd.test_result_id join public.test_result_thinks
2020-03-31 07:05:12.863 GMT [10656] ОШИБКА:  ошибка синтаксиса в конце (символ 154)
2020-03-31 07:05:12.863 GMT [10656] ОПЕРАТОР:  SELECT 
		* 
	FROM 
		public.test_results r join public.interpretation_group_test_result_data rd
		on r.id = rd.test_result_id join public.test_result_thinks
2020-03-31 07:07:16.097 GMT [10656] ОШИБКА:  столбец r.interpretation_group_id не существует (символ 67)
2020-03-31 07:07:16.097 GMT [10656] ПОДСКАЗКА:  Возможно, предполагалась ссылка на столбец "rd.interpretation_group_id".
2020-03-31 07:07:16.097 GMT [10656] ОПЕРАТОР:  SELECT 
		r.id result_id,
		r.user_id user_id,
		r.test_id test_id,
		r.interpretation_group_id,
		rd.think_id 
	FROM 
		public.test_results r 
		join public.interpretation_group_test_result_data rd on r.id = rd.test_result_id 
		join public.test_result_thinks t on rd.think_id = t.id
		
2020-03-31 07:08:53.832 GMT [10656] ОШИБКА:  ошибка синтаксиса (примерное положение: "rd") (символ 127)
2020-03-31 07:08:53.832 GMT [10656] ОПЕРАТОР:  SELECT 
		r.id result_id,
		r.user_id user_id,
		r.test_id test_id,
		rd.interpretation_group_id,
		ig.value interpretation_group
		rd.think_id,
